customer_id,gender,age,income_level,location
7701,Male,48,Low,49
7702,Female,31,Low,82
7703,Female,64,High,17
7704,Female,65,Medium,56
7705,Female,62,High,92
7706,Female,49,High,82
7707,Male,68,Low,73
7708,Non-binary,25,Low,81
7709,Male,61,Medium,8
7710,Female,46,Medium,65
7711,Female,61,Medium,77
7712,Non-binary,51,Low,51
7713,Male,37,Medium,12
7714,Male,29,Low,18
7715,Non-binary,30,Medium,34
7716,Female,66,Low,94
7717,Female,58,Low,16
7718,Female,24,Medium,43
7719,Male,45,Medium,88
7720,Female,39,Medium,70
7721,Female,66,Medium,64
7722,Female,57,Medium,75
7723,Male,52,Medium,35
7724,Male,58,Medium,68
7725,Male,66,Medium,59
7726,Female,63,High,29
7727,Female,65,Medium,27
7728,Female,59,Medium,90
7729,Male,38,Medium,35
7730,Non-binary,25,Low,62
7731,Male,19,Low,58
7732,Female,51,Low,96
7733,Male,25,High,4
7734,Female,49,Medium,23
7735,Non-binary,53,Medium,95
7736,Male,58,Medium,97
7737,Male,45,High,60
7738,Male,60,Medium,26
7739,Female,22,Medium,25
7740,Female,39,Low,19
7741,Male,47,Medium,35
7742,Female,33,Medium,56
7743,Male,49,Low,85
7744,Female,68,Medium,77
7745,Male,70,Medium,41
7746,Female,18,Medium,22
7747,Male,35,Low,16
7748,Male,39,Medium,41
7749,Male,58,High,97
7750,Female,68,Medium,30
7751,Female,67,Medium,44
7752,Female,24,High,50
7753,Non-binary,59,Medium,37
7754,Male,25,Medium,96
7755,Female,39,High,34
7756,Female,43,Medium,100
7757,Male,48,Low,78
7758,Male,55,High,4
7759,Male,35,Low,20
7760,Male,36,Medium,82
7761,Male,63,High,83
7762,Female,40,Medium,82
7763,Male,63,Medium,87
7764,Female,45,Medium,78
7765,Male,47,Medium,73
7766,Female,47,High,48
7767,Female,41,Medium,39
7768,Male,28,High,54
7769,Non-binary,26,Medium,83
7770,Male,41,Medium,66
7771,Male,42,Low,40
7772,Non-binary,43,High,19
7773,Male,54,High,62
7774,Male,28,Low,84
7775,Male,68,Low,23
7776,Female,54,Medium,16
7777,Female,62,Medium,22
7778,Male,34,Medium,72
7779,Female,31,Medium,59
7780,Male,26,Medium,37
7781,Male,45,Low,87
7782,Female,47,Low,46
7783,Female,19,Medium,54
7784,Female,34,High,51
7785,Male,57,Medium,29
7786,Female,22,Low,54
7787,Female,29,Medium,87
7788,Female,44,Low,89
7789,Male,54,Medium,3
7790,Male,66,Medium,37
7791,Female,30,Medium,63
7792,Female,59,High,40
7793,Non-binary,38,Low,61
7794,Male,18,Medium,71
7795,Female,54,Medium,15
7796,Female,50,Low,59
7797,Male,37,Medium,75
7798,Male,63,Low,30
7799,Female,60,Medium,66
7800,Male,33,Medium,13
7801,Male,35,Low,99
7802,Female,56,Medium,87
7803,Male,45,High,47
7804,Female,37,Medium,47
7805,Male,19,High,36
7806,Male,43,Medium,97
7807,Female,58,High,45
7808,Female,67,Medium,85
7809,Female,52,Low,23
7810,Male,40,High,66
7811,Male,55,Medium,1
7812,Female,19,Low,89
7813,Male,31,High,4
7814,Non-binary,53,High,28
7815,Female,53,Medium,81
7816,Male,58,Low,76
7817,Female,43,Medium,41
7818,Female,48,High,78
7819,Male,60,Low,97
7820,Male,40,Low,22
7821,Male,31,Medium,74
7822,Female,24,Low,70
7823,Female,67,Medium,24
7824,Female,57,Medium,90
7825,Male,50,Medium,82
7826,Male,44,Low,1
7827,Non-binary,29,Medium,3
7828,Male,70,Low,28
7829,Male,38,Low,5
7830,Female,43,Low,53
7831,Male,38,Medium,17
7832,Female,27,Low,90
7833,Female,34,High,19
7834,Female,41,Medium,86
7835,Female,51,Medium,79
7836,Female,42,Medium,70
7837,Female,62,Medium,18
7838,Female,25,Medium,17
7839,Male,54,Medium,80
7840,Male,38,Low,79
7841,Female,40,Medium,24
7842,Male,53,Medium,13
7843,Male,36,Medium,10
7844,Male,21,Low,88
7845,Female,59,Medium,86
7846,Female,67,Low,41
7847,Female,32,Medium,37
7848,Female,38,Medium,93
7849,Female,48,High,27
7850,Male,58,High,15
7851,Female,37,Low,27
7852,Male,49,Medium,39
7853,Female,28,High,37
7854,Female,35,Medium,68
7855,Female,62,Medium,74
7856,Non-binary,58,Medium,96
7857,Female,23,High,60
7858,Male,60,Low,4
7859,Male,47,Low,12
7860,Female,70,High,93
7861,Male,51,Medium,85
7862,Non-binary,59,High,15
7863,Female,52,Medium,3
7864,Female,50,Medium,20
7865,Non-binary,62,Low,9
7866,Female,19,Low,66
7867,Male,19,Low,87
7868,Male,70,Low,69
7869,Non-binary,40,High,53
7870,Male,32,Medium,83
7871,Male,41,Low,9
7872,Male,58,Medium,31
7873,Female,21,High,51
7874,Male,24,Medium,69
7875,Female,62,Medium,67
7876,Male,18,High,15
7877,Male,28,Medium,88
7878,Male,46,Low,97
7879,Female,42,Medium,93
7880,Male,62,Low,46
7881,Female,57,High,46
7882,Female,34,Low,66
7883,Male,57,High,93
7884,Non-binary,37,High,92
7885,Male,45,Medium,61
7886,Male,68,Medium,3
7887,Male,66,High,48
7888,Female,33,Medium,22
7889,Female,40,Medium,41
7890,Female,51,Medium,8
7891,Female,28,Medium,83
7892,Male,40,Medium,5
7893,Male,42,Low,57
7894,Female,38,Low,41
7895,Male,54,High,71
7896,Male,45,High,11
7897,Female,39,Medium,71
7898,Female,38,Low,93
7899,Male,19,Low,33
7900,Male,57,Medium,15
7901,Female,47,Low,11
7902,Male,26,Medium,1
7903,Female,66,High,72
7904,Female,63,Medium,62
7905,Female,49,Medium,80
7906,Female,63,High,71
7907,Non-binary,31,Medium,37
7908,Female,49,Medium,55
7909,Male,30,Medium,64
7910,Female,63,Medium,60
7911,Female,54,Medium,28
7912,Male,68,Low,51
7913,Female,23,Medium,35
7914,Male,21,Medium,13
7915,Male,55,Low,2
7916,Female,38,Medium,36
7917,Male,60,Medium,40
7918,Male,50,High,57
7919,Male,54,Medium,92
7920,Female,41,Low,54
7921,Female,64,Medium,38
7922,Male,52,Medium,37
7923,Male,58,High,55
7924,Male,44,Low,62
7925,Female,65,Medium,22
7926,Female,66,Low,82
7927,Male,21,Medium,3
7928,Male,36,Low,2
7929,Male,57,Medium,76
7930,Non-binary,37,Medium,64
7931,Non-binary,63,Medium,78
7932,Female,31,High,92
7933,Male,44,High,97
7934,Female,47,Low,52
7935,Female,64,Low,11
7936,Male,66,High,49
7937,Female,22,Medium,66
7938,Non-binary,50,Medium,9
7939,Female,63,Low,90
7940,Female,51,Low,67
7941,Male,40,Medium,62
7942,Female,46,Medium,37
7943,Male,57,Medium,98
7944,Male,44,Low,55
7945,Male,24,Medium,2
7946,Male,28,Medium,14
7947,Female,56,Medium,51
7948,Male,49,Medium,58
7949,Female,20,Medium,67
7950,Male,55,Medium,66
7951,Male,38,Low,95
7952,Male,18,High,1
7953,Male,31,Medium,33
7954,Male,26,Medium,68
7955,Male,19,Low,2
7956,Male,37,High,27
7957,Male,61,High,69
7958,Female,66,Low,87
7959,Female,26,Low,11
7960,Non-binary,55,Low,58
7961,Female,48,Medium,26
7962,Female,38,Low,70
7963,Female,67,Low,49
7964,Male,39,Medium,62
7965,Male,44,Low,35
7966,Non-binary,28,Medium,34
7967,Female,32,Medium,39
7968,Male,50,High,26
7969,Female,46,High,37
7970,Female,31,Low,45
7971,Female,32,High,32
7972,Female,55,Medium,18
7973,Female,27,Medium,11
7974,Male,38,Low,35
7975,Female,65,Low,99
7976,Female,37,High,79
7977,Non-binary,43,Medium,64
7978,Female,56,High,12
7979,Male,70,Medium,91
7980,Female,31,Low,9
7981,Female,41,Medium,14
7982,Female,23,Medium,61
7983,Male,64,Medium,47
7984,Male,70,High,17
7985,Male,19,High,86
7986,Male,42,Medium,39
7987,Male,31,Medium,62
7988,Female,29,Medium,96
7989,Female,42,Low,18
7990,Female,22,Medium,45
7991,Male,67,Medium,93
7992,Male,69,Medium,40
7993,Female,59,Medium,93
7994,Male,52,Medium,1
7995,Female,45,Medium,75
7996,Male,45,Medium,39
7997,Female,44,Medium,61
7998,Female,67,High,87
7999,Female,67,High,45
8000,Female,49,Medium,56
8001,Male,31,High,4
8002,Male,69,Low,15
8003,Female,44,High,14
8004,Non-binary,36,Low,55
8005,Non-binary,60,High,1
8006,Male,59,Medium,81
8007,Male,26,Medium,44
8008,Male,56,Low,74
8009,Male,20,Medium,92
8010,Male,26,High,39
8011,Female,45,Medium,44
8012,Female,23,High,40
8013,Female,68,Medium,23
8014,Female,65,Low,43
8015,Female,68,Medium,33
8016,Female,45,Medium,71
8017,Male,69,Medium,20
8018,Male,33,Low,59
8019,Female,55,Medium,36
8020,Non-binary,62,Medium,78
8021,Male,70,Medium,95
8022,Non-binary,39,Low,5
8023,Female,62,Medium,53
8024,Male,46,Low,71
8025,Non-binary,55,High,6
8026,Female,38,Medium,68
8027,Non-binary,35,High,96
8028,Non-binary,62,Low,69
8029,Female,48,Medium,50
8030,Male,33,Medium,5
8031,Male,41,Medium,89
8032,Male,22,Medium,92
8033,Female,48,High,2
8034,Male,70,Low,42
8035,Female,20,Medium,75
8036,Female,35,Medium,29
8037,Female,49,High,62
8038,Female,42,Medium,57
8039,Male,50,Medium,1
8040,Female,31,Low,39
8041,Male,25,Medium,70
8042,Male,26,Low,82
8043,Male,31,Low,62
8044,Male,43,Low,7
8045,Male,24,Low,76
8046,Female,43,High,20
8047,Female,54,Low,44
8048,Female,44,High,29
8049,Female,47,Medium,75
8050,Female,35,Medium,41
8051,Male,55,Low,36
8052,Male,27,Medium,24
8053,Female,37,Medium,80
8054,Female,25,Medium,51
8055,Female,32,Medium,89
8056,Female,61,Medium,70
8057,Female,23,Medium,52
8058,Male,60,Medium,54
8059,Male,70,Medium,62
8060,Female,39,Medium,69
8061,Male,29,Low,55
8062,Female,31,Medium,34
8063,Male,24,High,45
8064,Female,31,Medium,25
8065,Female,47,Medium,37
8066,Female,66,Low,59
8067,Male,44,Medium,62
8068,Non-binary,57,Medium,95
8069,Non-binary,57,High,91
8070,Female,20,Medium,95
8071,Female,47,Medium,83
8072,Non-binary,48,Medium,100
8073,Female,25,Medium,85
8074,Female,25,Medium,28
8075,Female,62,Medium,83
8076,Non-binary,31,Medium,16
8077,Male,57,Medium,72
8078,Male,47,Low,59
8079,Female,41,Medium,52
8080,Female,39,Medium,27
8081,Female,24,Medium,55
8082,Male,18,Low,61
8083,Female,35,Low,29
8084,Female,68,Medium,23
8085,Male,51,Low,76
8086,Male,35,High,63
8087,Male,30,Medium,52
8088,Male,55,Low,27
8089,Male,23,Medium,38
8090,Male,47,High,95
8091,Female,58,High,94
8092,Male,27,Medium,18
8093,Female,40,Low,44
8094,Female,31,Low,40
8095,Female,41,Medium,16
8096,Female,70,Medium,20
8097,Male,58,Medium,39
8098,Female,69,Medium,59
8099,Non-binary,52,High,95
8100,Female,47,High,11
8101,Male,39,High,14
8102,Male,38,High,15
8103,Male,41,Medium,40
8104,Male,62,Medium,29
8105,Male,27,Medium,1
8106,Female,34,High,30
8107,Female,62,Low,86
8108,Female,18,Medium,40
8109,Male,66,Low,90
8110,Male,50,Medium,69
8111,Non-binary,70,Medium,3
8112,Female,47,Medium,20
8113,Female,49,Medium,29
8114,Male,59,Low,99
8115,Male,34,Medium,45
8116,Female,53,Low,54
8117,Male,46,Medium,60
8118,Male,62,Low,11
8119,Male,39,Medium,34
8120,Male,59,High,47
8121,Female,28,Low,76
8122,Male,43,Low,47
8123,Male,63,Low,93
8124,Female,18,Medium,63
8125,Non-binary,54,Medium,37
8126,Male,37,Medium,34
8127,Female,63,Medium,1
8128,Non-binary,64,High,98
8129,Female,21,Medium,21
8130,Male,67,High,34
8131,Female,56,Medium,45
8132,Female,34,Medium,16
8133,Male,55,Medium,35
8134,Female,37,Medium,15
8135,Male,52,Medium,40
8136,Female,65,Medium,77
8137,Female,44,Medium,100
8138,Male,40,Medium,22
8139,Male,32,High,65
8140,Male,21,High,12
8141,Male,30,High,87
8142,Male,69,Medium,38
8143,Male,49,Low,84
8144,Female,21,Low,32
8145,Male,23,Medium,84
8146,Male,68,High,18
8147,Male,67,High,9
8148,Female,41,High,86
8149,Female,32,Medium,37
8150,Male,55,Medium,2
8151,Male,61,Low,6
8152,Female,59,Medium,26
8153,Female,27,High,91
8154,Male,48,Medium,81
8155,Male,56,High,65
8156,Female,39,Medium,85
8157,Male,18,Low,30
8158,Male,27,Medium,17
8159,Male,21,High,81
8160,Female,18,Low,24
8161,Female,42,Low,81
8162,Non-binary,43,Medium,83
8163,Female,65,Low,16
8164,Male,62,High,63
8165,Female,32,High,77
8166,Male,49,Low,77
8167,Female,45,Low,23
8168,Male,25,High,16
8169,Non-binary,65,Medium,25
8170,Female,54,Low,20
8171,Male,27,Medium,54
8172,Male,55,High,84
8173,Male,54,Medium,44
8174,Female,64,Medium,36
8175,Male,40,High,66
8176,Female,60,High,46
8177,Female,54,Medium,82
8178,Female,19,Medium,24
8179,Male,66,Medium,70
8180,Female,26,Low,26
8181,Female,27,High,19
8182,Female,55,Low,71
8183,Male,51,Low,24
8184,Female,66,High,64
8185,Female,30,Medium,97
8186,Female,55,Medium,83
8187,Male,19,Medium,91
8188,Female,63,Medium,12
8189,Male,25,High,31
8190,Non-binary,36,High,1
8191,Female,62,Low,70
8192,Male,61,Low,80
8193,Female,24,Medium,86
8194,Female,59,Medium,65
8195,Female,19,Medium,6
8196,Male,23,Medium,43
8197,Female,49,Medium,92
8198,Female,27,High,38
8199,Male,44,Medium,33
8200,Female,39,Medium,26
8201,Female,21,High,14
8202,Male,42,Medium,30
8203,Non-binary,51,Medium,10
8204,Female,63,Medium,25
8205,Female,59,High,60
8206,Female,26,Low,32
8207,Male,70,Medium,35
8208,Female,63,Medium,8
8209,Male,48,Low,79
8210,Male,35,Medium,48
8211,Female,59,Medium,87
8212,Female,27,Low,36
8213,Female,70,Medium,85
8214,Female,46,High,35
8215,Non-binary,66,Medium,28
8216,Female,40,Medium,74
8217,Male,57,Medium,89
8218,Male,53,Low,87
8219,Female,55,Medium,60
8220,Female,66,High,42
8221,Male,31,Medium,16
8222,Female,54,Low,40
8223,Non-binary,23,Medium,27
8224,Non-binary,38,Medium,85
8225,Female,18,Medium,67
8226,Male,47,Medium,85
8227,Male,59,Medium,97
8228,Female,52,High,56
8229,Male,65,Low,73
8230,Male,39,Medium,100
8231,Non-binary,55,Medium,27
8232,Female,25,Medium,4
8233,Female,36,High,48
8234,Non-binary,22,Low,44
8235,Male,18,Low,65
8236,Female,49,Medium,21
8237,Female,20,Low,52
8238,Female,67,Low,76
8239,Male,60,Medium,80
8240,Female,46,Medium,68
8241,Male,23,High,56
8242,Female,56,Medium,54
8243,Male,21,Low,29
8244,Male,67,High,72
8245,Non-binary,32,Low,59
8246,Female,66,Medium,50
8247,Male,42,Low,97
8248,Female,44,High,34
8249,Male,20,Low,73
8250,Female,41,Medium,30
8251,Female,69,High,78
8252,Male,69,Medium,73
8253,Male,29,Medium,45
8254,Male,43,Medium,3
8255,Female,53,Medium,83
8256,Female,46,Medium,25
8257,Female,58,Low,46
8258,Non-binary,21,Medium,74
8259,Male,21,Medium,91
8260,Female,60,Medium,58
8261,Non-binary,24,Low,98
8262,Male,39,Medium,27
8263,Male,66,Medium,67
8264,Male,19,Low,11
8265,Male,48,Low,23
8266,Male,30,Medium,30
8267,Female,27,Medium,80
8268,Male,66,Medium,7
8269,Female,21,Medium,5
8270,Female,19,Medium,4
8271,Female,29,Medium,42
8272,Male,42,Medium,63
8273,Male,25,Low,85
8274,Male,22,Medium,7
8275,Female,47,Medium,87
8276,Male,33,High,18
8277,Female,60,Low,11
8278,Non-binary,56,High,13
8279,Male,39,Medium,83
8280,Female,19,High,31
8281,Non-binary,48,Low,80
8282,Female,45,Medium,63
8283,Female,47,Medium,57
8284,Male,41,Low,17
8285,Female,44,Low,40
8286,Male,31,High,76
8287,Male,46,Medium,3
8288,Female,21,Medium,49
8289,Male,43,Low,5
8290,Male,26,Medium,8
8291,Male,31,Low,22
8292,Female,27,Medium,16
8293,Male,34,Medium,60
8294,Male,64,Medium,54
8295,Female,41,Medium,82
8296,Male,33,Low,45
8297,Male,37,Medium,49
8298,Female,64,Medium,92
8299,Non-binary,33,Medium,4
8300,Male,21,Medium,56
8301,Male,33,High,60
8302,Female,58,Medium,67
8303,Non-binary,44,High,49
8304,Female,43,Low,94
8305,Female,29,High,24
8306,Female,19,Medium,94
8307,Female,44,Medium,46
8308,Male,42,Medium,97
8309,Female,42,Low,96
8310,Non-binary,41,Low,95
8311,Female,36,Medium,74
8312,Female,33,High,90
8313,Male,26,Medium,85
8314,Male,29,Medium,99
8315,Male,61,Low,92
8316,Female,36,Medium,94
8317,Female,70,Low,37
8318,Male,19,Low,57
8319,Female,65,High,50
8320,Male,43,Low,38
8321,Male,25,High,51
8322,Female,43,Medium,96
8323,Female,38,Medium,49
8324,Female,31,High,62
8325,Female,56,Medium,61
8326,Female,37,Medium,99
8327,Female,24,Low,47
8328,Non-binary,69,Medium,1
8329,Male,35,Low,81
8330,Female,51,High,18
8331,Male,64,Medium,17
8332,Female,64,High,97
8333,Female,25,Medium,48
8334,Female,44,Low,54
8335,Male,63,Medium,29
8336,Male,68,Medium,22
8337,Female,62,High,8
8338,Non-binary,69,High,42
8339,Female,35,Medium,68
8340,Non-binary,25,Low,28
8341,Female,18,High,83
8342,Male,66,Medium,9
8343,Female,32,Low,35
8344,Female,43,Medium,94
8345,Male,66,Medium,41
8346,Male,21,Medium,85
8347,Female,22,Medium,2
8348,Female,58,Medium,59
8349,Female,66,Medium,52
8350,Male,34,Medium,11
8351,Male,32,High,63
8352,Male,44,Low,57
8353,Female,26,Medium,96
8354,Female,40,Medium,11
8355,Female,19,High,88
8356,Female,57,Medium,4
8357,Non-binary,26,Low,72
8358,Female,42,High,66
8359,Male,36,Medium,30
8360,Female,18,Medium,58
8361,Female,39,Medium,39
8362,Male,43,Low,86
8363,Female,35,High,78
8364,Non-binary,28,Low,96
8365,Non-binary,23,High,94
8366,Male,56,Low,1
8367,Female,67,High,23
8368,Male,54,Medium,23
8369,Female,49,Low,18
8370,Female,29,Medium,21
8371,Male,34,High,4
8372,Non-binary,67,High,20
8373,Female,30,Low,90
8374,Female,22,High,15
8375,Male,59,Medium,7
8376,Female,36,Low,81
8377,Male,42,Low,47
8378,Female,22,Low,40
8379,Female,39,Low,54
8380,Female,54,Medium,29
8381,Non-binary,27,Medium,78
8382,Female,39,High,49
8383,Male,39,Medium,95
8384,Female,67,High,53
8385,Male,40,Medium,25
8386,Male,31,Medium,52
8387,Male,44,Medium,93
8388,Male,39,Medium,10
8389,Male,53,Medium,33
8390,Male,58,Low,25
8391,Female,53,Medium,37
8392,Male,58,High,87
8393,Female,20,Medium,91
8394,Female,42,Low,46
8395,Female,59,Low,75
8396,Female,40,Low,81
8397,Male,32,Medium,8
8398,Female,37,Medium,53
8399,Female,54,Medium,33
8400,Male,60,Medium,76
8401,Male,23,Medium,82
8402,Non-binary,38,Low,29
8403,Male,29,Low,63
8404,Female,53,Low,5
8405,Female,31,Medium,14
8406,Non-binary,59,Medium,36
8407,Female,35,Medium,23
8408,Non-binary,25,High,47
8409,Non-binary,38,Low,40
8410,Female,66,Medium,84
8411,Male,28,Low,52
8412,Female,56,Medium,67
8413,Female,41,Medium,71
8414,Non-binary,20,Low,38
8415,Non-binary,47,Medium,25
8416,Male,50,High,91
8417,Male,38,Low,21
8418,Male,68,Medium,94
8419,Male,48,Medium,53
8420,Male,35,Medium,4
8421,Female,37,Low,66
8422,Female,32,High,49
8423,Male,37,Medium,76
8424,Female,62,High,94
8425,Male,46,High,47
8426,Male,57,Medium,6
8427,Female,43,Medium,66
8428,Male,31,Medium,64
8429,Female,29,Medium,98
8430,Male,30,High,64
8431,Male,54,Medium,13
8432,Female,55,Medium,74
8433,Female,53,Medium,63
8434,Male,69,Low,37
8435,Non-binary,28,Medium,69
8436,Female,61,Low,70
8437,Male,31,Medium,91
8438,Female,43,Low,63
8439,Male,70,Medium,37
8440,Male,62,Medium,97
8441,Female,50,Low,90
8442,Male,20,Low,88
8443,Non-binary,37,Medium,76
8444,Male,66,High,98
8445,Female,36,Low,8
8446,Non-binary,34,Medium,7
8447,Male,46,Medium,7
8448,Female,62,Medium,41
8449,Female,44,High,58
8450,Male,69,Low,29
8451,Female,67,Medium,51
8452,Male,54,Low,55
8453,Non-binary,62,Medium,12
8454,Female,46,Low,53
8455,Female,60,Medium,21
8456,Male,61,Medium,57
8457,Male,36,High,87
8458,Female,67,Medium,1
8459,Male,53,Medium,27
8460,Male,32,Low,83
8461,Female,45,Medium,24
8462,Female,47,Low,17
8463,Male,25,Low,22
8464,Non-binary,27,Medium,71
8465,Female,31,Medium,28
8466,Non-binary,54,Medium,55
8467,Female,27,High,75
8468,Female,19,Medium,30
8469,Male,55,Medium,93
8470,Male,60,Low,90
8471,Male,35,Medium,88
8472,Female,23,Medium,26
8473,Female,43,Low,1
8474,Female,67,High,49
8475,Female,61,Medium,43
8476,Male,32,Low,90
8477,Non-binary,31,Medium,98
8478,Female,70,Low,2
8479,Male,36,Medium,70
8480,Male,69,High,9
8481,Female,66,Low,82
8482,Female,37,High,19
8483,Non-binary,56,Medium,14
8484,Male,34,Low,66
8485,Male,29,Low,57
8486,Female,60,Medium,15
8487,Female,48,High,19
8488,Female,70,Medium,59
8489,Female,55,Low,43
8490,Male,60,High,69
8491,Non-binary,27,High,59
8492,Male,44,Medium,68
8493,Female,42,High,55
8494,Female,60,Low,40
8495,Male,37,Medium,66
8496,Male,35,High,97
8497,Male,31,Medium,86
8498,Male,69,Low,82
8499,Male,29,High,59
8500,Female,28,Low,3
8501,Female,32,Low,57
8502,Male,38,High,3
8503,Male,24,High,40
8504,Male,46,Medium,29
8505,Non-binary,56,High,3
8506,Female,57,Medium,62
8507,Male,67,Low,55
8508,Non-binary,48,Medium,44
8509,Male,30,Medium,97
8510,Male,33,Low,93
8511,Female,50,Medium,4
8512,Non-binary,56,Low,67
8513,Female,40,Low,32
8514,Male,39,Medium,45
8515,Female,69,Medium,77
8516,Female,54,Medium,10
8517,Male,53,Low,91
8518,Female,54,Medium,35
8519,Female,22,Low,75
8520,Female,60,Low,62
8521,Male,68,Medium,43
8522,Non-binary,21,Medium,10
8523,Female,50,High,46
8524,Male,46,Medium,74
8525,Female,66,Medium,65
8526,Non-binary,58,Medium,44
8527,Male,62,Medium,28
8528,Male,67,High,66
8529,Non-binary,70,Low,33
8530,Female,21,Medium,70
8531,Male,37,Low,25
8532,Male,39,Medium,21
8533,Female,63,Medium,45
8534,Female,55,Low,49
8535,Female,60,Low,50
8536,Male,52,Low,69
